gameId,side,actual,actualRole,usedRole,primaryRole,fallback,covBefore,covAfter,candidates,candRoleNull,actualScore,bestScore,bestPick,bestIsActual,rank1,rank2,mismatch,actualTop3,bestTop3,actualRoleCov,bestRoleCov,diffCov,actualCF_raw,actualCF_z,actualCF_wz,actualCF_count,bestCF_raw,bestCF_z,bestCF_wz,bestCF_count
ed2dbebe-00bc-4381-838c-0d26809fb2dd,blue,Vi,jungle,jungle,jungle,false,1,1,148,0,0.0746,0.203,Lulu,false,142,142,false,"opp_meta_sum:0.046,0.98,0.100 | counter_for:0.222,-1.79,-0.016 | our_synergy:0.603,0.64,-0.014","opp_meta_sum:0.046,0.98,0.100 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.027,-0.62,0.013",1,1,0,0.2222222222222222,-1.794105724861348,-0.01569124866963735,2,0.4583333333333333,-0.26412567580118756,-0.0023100431605571864,2
09c4f55f-c075-41cc-bc71-05f3bb487f36,blue,Zed,jungle,jungle,jungle,false,1,1,149,0,0.1073,0.1648,Smolder,false,102,102,false,"counter_against:0.250,-2.30,0.044 | opp_meta_sum:0.036,0.42,0.043 | our_meta_sum:0.011,-1.60,0.034","our_synergy:0.143,-2.74,0.059 | counter_against:0.250,-2.30,0.044 | opp_meta_sum:0.036,0.42,0.043",1,1,0,0.625,0.8158602411824551,0.007135513669381753,1,0.4722222222222222,-0.174126849385884,-0.0015229134247289413,2
56129ce5-23d6-4c53-a5ab-3996bc6de771,red,Senna,bot,bot,bot,false,1,1,86,0,0.0773,0.1664,Jarvan IV,false,74,74,false,"opp_meta_sum:0.043,0.84,0.086 | our_meta_sum:0.053,0.93,-0.020 | our_synergy:0.444,-0.53,0.011","opp_meta_sum:0.043,0.84,0.086 | our_synergy:0.000,-3.79,0.081 | opp_synergy:0.500,-0.07,-0.001",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
942c886b-e942-4908-b372-1a855eda205b,red,Skarner,top,top,top,false,1,1,118,0,-0.188,-0.0603,Renata Glasc,false,117,117,false,"opp_meta_sum:0.004,-1.46,-0.150 | our_synergy:0.800,2.09,-0.045 | our_meta_sum:0.032,-0.36,0.008","opp_meta_sum:0.004,-1.46,-0.150 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.030,-0.43,0.009",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
d706f10e-659d-4f58-9085-060442f93672,blue,Lillia,jungle,jungle,jungle,false,1,1,121,0,0.0289,0.095,Trundle,false,11,11,false,"opp_meta_sum:0.039,0.62,0.064 | counter_against:0.786,2.64,-0.051 | opp_synergy:0.292,-2.27,-0.025","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.039,0.62,0.064 | counter_against:0.786,2.64,-0.051",1,1,0,0.8333333333333333,2.165842637412008,0.018942459706805425,2,0.5,0.0058708034447231975,0.000051346046927549086,0
9eefb834-8df4-4352-9df0-d310813413a3,red,Corki,mid,mid,mid,false,1,1,123,0,-0.1275,-0.0294,Milio,false,109,109,false,"opp_meta_sum:0.009,-1.19,-0.122 | our_meta_sum:0.052,0.86,-0.018 | our_synergy:0.429,-0.64,0.014","opp_meta_sum:0.009,-1.19,-0.122 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.028,-0.58,0.012",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,1,0.5,0.0058708034447231975,0.000051346046927549086,0
eedd37b7-379e-46ce-88d8-0ae4a4e408ad,blue,Varus,bot,bot,bot,false,1,1,149,0,-0.0724,0.0568,Diana,false,144,144,false,"opp_meta_sum:0.025,-0.24,-0.025 | counter_against:0.615,1.06,-0.020 | counter_for:0.250,-1.61,-0.014","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.025,-0.24,-0.025 | our_meta_sum:0.018,-1.17,0.024",1,1,0,0.25,-1.6141080720307408,-0.014116989197980859,1,0.5,0.0058708034447231975,0.000051346046927549086,0
1f123472-cb19-4a18-a3f7-dc1ca997120a,red,Tristana,mid,mid,mid,false,1,1,131,0,-0.0696,0.0018,Ahri,false,129,129,false,"opp_meta_sum:0.022,-0.42,-0.043 | counter_for:0.300,-1.29,-0.011 | our_meta_sum:0.046,0.51,-0.011","opp_meta_sum:0.022,-0.42,-0.043 | our_synergy:0.333,-1.34,0.029 | counter_for:0.667,1.09,0.009",1,1,0,0.3,-1.290112296935648,-0.011283322148999178,1,0.6666666666666666,1.0858567204283656,0.009496902876866485,1
fea41b1c-4f7d-4fdd-930c-4c2f40177625,red,Varus,bot,bot,bot,false,1,1,115,0,-0.1615,-0.0385,Lillia,false,112,112,false,"opp_meta_sum:0.002,-1.56,-0.160 | our_meta_sum:0.040,0.17,-0.004 | our_synergy:0.500,-0.12,0.003","opp_meta_sum:0.002,-1.56,-0.160 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.006,-1.93,0.041",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
12292bab-0a11-4066-b906-bd5ca1578bce,blue,Neeko,support,support,support,false,1,1,144,0,0.0041,0.0739,Zac,false,108,108,false,"our_meta_sum:0.020,-1.04,0.022 | opp_meta_sum:0.027,-0.13,-0.014 | counter_against:0.450,-0.46,0.009","our_synergy:0.222,-2.16,0.046 | our_meta_sum:0.015,-1.34,0.028 | opp_meta_sum:0.027,-0.13,-0.014",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,2,0.6666666666666666,1.0858567204283656,0.009496902876866485,1
a83166a9-acec-4ef7-8418-e222d0b076e6,blue,Ezreal,bot,bot,bot,false,1,1,141,0,0.1851,0.2963,Nasus,false,129,129,false,"opp_meta_sum:0.063,2.01,0.206 | counter_against:0.573,0.68,-0.013 | our_meta_sum:0.046,0.53,-0.011","opp_meta_sum:0.063,2.01,0.206 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.021,-1.00,0.021",1,1,0,0.4252873563218391,-0.4782608145134612,-0.0041828690837347315,2,0.5,0.0058708034447231975,0.000051346046927549086,0
d59e75e7-1bef-416f-b33f-52a5a8604ff4,red,Corki,mid,mid,mid,false,1,1,144,0,-0.0465,0.082,Malphite,false,143,143,false,"opp_meta_sum:0.024,-0.28,-0.029 | our_meta_sum:0.050,0.80,-0.017 | counter_for:0.381,-0.77,-0.007","our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.014,-1.43,0.030 | opp_meta_sum:0.024,-0.28,-0.029",1,1,0,0.38095238095238093,-0.7655477086864503,-0.006695480260171694,1,0.5,0.0058708034447231975,0.000051346046927549086,0
73a538bc-30f7-45f4-b33b-0fd489e700e5,blue,Naafiri,jungle,jungle,jungle,false,1,1,145,0,0.0197,0.1421,Seraphine,false,120,120,false,"counter_against:0.306,-1.79,0.035 | our_synergy:0.703,1.37,-0.029 | opp_meta_sum:0.026,-0.18,-0.018","our_synergy:0.000,-3.79,0.081 | counter_against:0.306,-1.79,0.035 | opp_meta_sum:0.026,-0.18,-0.018",1,1,0,0.6666666666666666,1.0858567204283656,0.009496902876866485,1,0.75,1.625849678920187,0.014219681291835956,1
2e1f11eb-75ed-45dc-823f-3ef7da2a9af2,red,Renata Glasc,support,support,support,false,1,1,73,0,0.2074,0.2728,Lee Sin,false,3,3,false,"opp_meta_sum:0.060,1.84,0.189 | our_synergy:0.375,-1.04,0.022 | our_meta_sum:0.051,0.81,-0.017","opp_meta_sum:0.060,1.84,0.189 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.035,-0.15,0.003",1,1,0,0.75,1.625849678920187,0.014219681291835956,1,0.5,0.0058708034447231975,0.000051346046927549086,0
735f1c0b-8f98-4f49-8a44-db9221b34a5c,red,Gwen,top,top,top,false,1,1,145,0,-0.0423,0.0341,Gragas,false,138,138,false,"opp_meta_sum:0.022,-0.39,-0.040 | our_meta_sum:0.013,-1.47,0.031 | counter_for:0.167,-2.15,-0.019","opp_meta_sum:0.022,-0.39,-0.040 | our_meta_sum:0.010,-1.66,0.035 | our_synergy:0.333,-1.34,0.029",1,1,0,0.16666666666666666,-2.154101030522562,-0.01883976761295033,1,0.7,1.301853903825094,0.011386014242854273,1
89bed9ad-ac84-45fc-a4b8-300075cab7df,blue,Sivir,bot,bot,bot,false,1,1,149,0,0.0009,0.0908,Elise,false,108,108,false,"counter_against:0.661,1.49,-0.029 | our_meta_sum:0.016,-1.33,0.028 | counter_for:0.370,-0.84,-0.007","our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.013,-1.50,0.032 | counter_against:0.661,1.49,-0.029",1,1,0,0.37,-0.8365182118025181,-0.0073161882804248235,2,0.5,0.0058708034447231975,0.000051346046927549086,0
c05099b7-70d4-4350-b72a-ad7138109b00,red,Kai'Sa,bot,bot,bot,false,1,1,145,0,-0.079,0.0352,Nasus,false,130,130,false,"opp_meta_sum:0.018,-0.64,-0.066 | our_synergy:0.600,0.62,-0.013 | counter_for:0.563,0.41,0.004","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.018,-0.64,-0.066 | our_meta_sum:0.021,-0.97,0.020",1,1,0,0.5625,0.4108655223135892,0.003593429858154651,1,0.5,0.0058708034447231975,0.000051346046927549086,0
28596855-04d8-4378-89b0-91c13386961d,red,Yunara,bot,bot,bot,false,1,1,148,0,-0.0781,-0.0274,Nami,false,72,73,true,"opp_meta_sum:0.010,-1.11,-0.114 | our_meta_sum:0.011,-1.60,0.034 | our_synergy:0.500,-0.12,0.003","opp_meta_sum:0.010,-1.11,-0.114 | our_synergy:0.143,-2.74,0.059 | our_meta_sum:0.016,-1.33,0.028",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
44df8bff-0f64-4814-b205-99b8cd6030e9,red,Senna,bot,bot,bot,false,1,1,104,0,-0.0772,0.0223,Jarvan IV,false,102,102,false,"our_synergy:0.714,1.46,-0.031 | opp_meta_sum:0.024,-0.29,-0.030 | our_meta_sum:0.049,0.73,-0.015","our_synergy:0.250,-1.96,0.042 | opp_meta_sum:0.024,-0.29,-0.030 | our_meta_sum:0.029,-0.52,0.011",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
b8bc54d5-f9d8-4ed4-8350-bbd35908dfa3,red,Sejuani,jungle,jungle,jungle,false,1,1,141,0,-0.1269,-0.0435,Aurora,false,138,138,false,"opp_meta_sum:0.010,-1.09,-0.111 | our_synergy:0.714,1.46,-0.031 | counter_for:0.667,1.09,0.009","opp_meta_sum:0.010,-1.09,-0.111 | our_meta_sum:0.010,-1.70,0.036 | our_synergy:0.333,-1.34,0.029",1,1,0,0.6666666666666666,1.0858567204283656,0.009496902876866485,1,0.5714285714285714,0.46872191072342695,0.004099441831187092,1
038dcc9e-637d-401e-b356-d527f48df27b,red,Xin Zhao,jungle,jungle,jungle,false,1,1,145,0,-0.0151,0.0936,Cho'Gath,false,135,135,false,"opp_meta_sum:0.027,-0.13,-0.014 | our_synergy:0.579,0.46,-0.010 | counter_for:0.625,0.82,0.007","our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.017,-1.26,0.027 | opp_meta_sum:0.027,-0.13,-0.014",1,1,0,0.625,0.8158602411824551,0.007135513669381753,1,0.5,0.0058708034447231975,0.000051346046927549086,0
9d2d7145-7f44-4c89-875a-9169cb5e070e,blue,Zyra,jungle,jungle,jungle,false,1,1,128,0,-0.0184,-0.0043,Shyvana,false,4,4,false,"opp_meta_sum:0.019,-0.57,-0.059 | our_synergy:0.343,-1.27,0.027 | counter_for:0.750,1.63,0.014","opp_meta_sum:0.019,-0.57,-0.059 | our_synergy:0.250,-1.96,0.042 | our_meta_sum:0.024,-0.80,0.017",1,1,0,0.75,1.625849678920187,0.014219681291835956,1,0.5,0.0058708034447231975,0.000051346046927549086,0
0955dd6e-7352-44c6-b0d5-9f8c9e884be5,blue,Xayah,bot,bot,bot,false,1,1,145,0,0.0628,0.1284,Nasus,false,14,14,false,"our_synergy:0.400,-0.85,0.018 | counter_against:0.429,-0.65,0.013 | opp_synergy:0.600,0.98,0.011","our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.021,-1.00,0.021 | counter_against:0.429,-0.65,0.013",1,1,0,0.6363636363636364,0.889495644613158,0.00777952890778668,1,0.5,0.0058708034447231975,0.000051346046927549086,0
6103980d-a197-4a52-849d-f1643d29cb2a,red,Corki,mid,mid,mid,false,1,1,146,0,-0.1154,-0.0584,Nasus,false,121,121,false,"opp_meta_sum:0.009,-1.19,-0.122 | our_synergy:0.426,-0.66,0.014 | our_meta_sum:0.041,0.19,-0.004","opp_meta_sum:0.009,-1.19,-0.122 | our_meta_sum:0.010,-1.67,0.035 | our_synergy:0.333,-1.34,0.029",1,1,0,0.4444444444444444,-0.35412450221649117,-0.003097172896385432,1,0.5,0.0058708034447231975,0.000051346046927549086,0
80fab20a-e17a-4e52-9ef7-779df7e66401,red,Ryze,mid,mid,mid,false,1,1,146,0,0.0023,0.0877,Caitlyn,false,97,97,false,"our_meta_sum:0.015,-1.35,0.028 | opp_meta_sum:0.025,-0.25,-0.026 | our_synergy:0.500,-0.12,0.003","our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.012,-1.58,0.033 | opp_meta_sum:0.025,-0.25,-0.026",1,1,0,0.47058823529411764,-0.18471494661121377,-0.0016155169230616757,1,0.5,0.0058708034447231975,0.000051346046927549086,0
4a37329a-c93c-4cc7-b23e-72787dfabc9a,blue,Viktor,mid,mid,mid,false,1,1,148,0,0.023,0.104,Yone,false,126,126,false,"our_meta_sum:0.020,-1.08,0.023 | counter_against:0.414,-0.78,0.015 | opp_synergy:0.431,-0.79,-0.009","our_synergy:0.000,-3.79,0.081 | counter_against:0.414,-0.78,0.015 | our_meta_sum:0.026,-0.70,0.015",1,1,0,0.35,-0.9661165218405553,-0.008449655100017496,1,0.4,-0.6421207467454623,-0.005615988051035813,2
e36fe9f7-87c7-46f1-8bca-5dd9ddf55e9c,blue,Ryze,mid,mid,mid,false,1,1,145,0,-0.0702,0.0448,Diana,false,137,137,false,"opp_meta_sum:0.014,-0.84,-0.087 | our_synergy:0.722,1.52,-0.033 | our_meta_sum:0.020,-1.09,0.023","opp_meta_sum:0.014,-0.84,-0.087 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.014,-1.41,0.030",1,1,0,0.6,0.6538623536349086,0.005718680144890911,1,0.5,0.0058708034447231975,0.000051346046927549086,0
99d1dca8-50b1-4ef5-b7d6-4c54519c328e,blue,Jayce,top,top,top,false,1,1,145,0,0.0065,0.0881,Lulu,false,86,86,false,"opp_synergy:0.680,1.83,0.020 | opp_meta_sum:0.026,-0.15,-0.015 | counter_for:0.678,1.16,0.010","our_synergy:0.000,-3.79,0.081 | opp_synergy:0.680,1.83,0.020 | opp_meta_sum:0.026,-0.15,-0.015",1,1,0,0.6783216783216783,1.1613802111265228,0.010157431326512568,2,0.5,0.0058708034447231975,0.000051346046927549086,1
ec973f41-b96a-49f6-90a1-f0a736d68e5c,red,Lillia,jungle,jungle,jungle,false,1,1,131,0,0.1094,0.1622,Jinx,false,5,5,false,"opp_meta_sum:0.037,0.46,0.047 | our_synergy:0.300,-1.59,0.034 | our_meta_sum:0.024,-0.83,0.017","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.037,0.46,0.047 | our_meta_sum:0.020,-1.05,0.022",1,1,0,0.7,1.301853903825094,0.011386014242854273,1,0.7142857142857143,1.3944241252808351,0.012195633399706184,1
41eb094a-454a-44b2-be84-0941efddc25d,blue,Vi,jungle,jungle,jungle,false,1,1,144,0,-0.058,0.0565,Seraphine,false,123,123,false,"opp_meta_sum:0.014,-0.90,-0.092 | counter_against:0.278,-2.05,0.039 | opp_synergy:0.600,0.98,0.011","opp_meta_sum:0.014,-0.90,-0.092 | our_synergy:0.000,-3.79,0.081 | counter_against:0.278,-2.05,0.039",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
c800838b-de0a-4e8c-9fe0-129c14922ad1,red,Rumble,top,top,top,false,1,1,148,0,-0.1657,-0.0877,Ambessa,false,147,147,false,"opp_meta_sum:0.004,-1.47,-0.150 | our_synergy:0.800,2.09,-0.045 | our_meta_sum:0.021,-0.99,0.021","opp_meta_sum:0.004,-1.47,-0.150 | our_synergy:0.250,-1.96,0.042 | our_meta_sum:0.013,-1.47,0.031",1,1,0,0.6666666666666666,1.0858567204283656,0.009496902876866485,1,0.3333333333333333,-1.0741151135389195,-0.00939421078301139,1
a4f04190-2397-4fb8-97d0-42f46097195c,blue,Lee Sin,jungle,jungle,jungle,false,1,1,95,0,0.0195,0.1101,Nocturne,false,80,80,false,"opp_meta_sum:0.041,0.71,0.073 | counter_against:0.667,1.54,-0.030 | opp_synergy:0.333,-1.83,-0.020","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.041,0.71,0.073 | counter_against:0.667,1.54,-0.030",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,1,0.5,0.0058708034447231975,0.000051346046927549086,0
78476665-b87b-47fd-b3dd-2ced4b9401e0,red,Maokai,jungle,jungle,jungle,false,1,1,113,0,-0.1633,-0.071,Milio,false,100,100,false,"opp_meta_sum:0.001,-1.62,-0.167 | our_synergy:0.500,-0.12,0.003 | our_meta_sum:0.036,-0.07,0.002","opp_meta_sum:0.001,-1.62,-0.167 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.026,-0.71,0.015",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
ad38a1e2-e2c8-4461-a3fe-c76dae23d716,red,Naafiri,jungle,jungle,jungle,false,1,1,144,0,-0.0746,0.0834,Shyvana,false,144,144,false,"our_synergy:1.000,3.56,-0.076 | our_meta_sum:0.013,-1.48,0.031 | opp_meta_sum:0.024,-0.28,-0.029","our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.013,-1.49,0.031 | opp_meta_sum:0.024,-0.28,-0.029",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
3d23e8ff-39c5-48a1-818d-a28d03beddf1,blue,Olaf,jungle,jungle,top,false,1,1,148,0,0.0526,0.1234,Bard,false,77,77,false,"our_meta_sum:0.003,-2.09,0.044 | opp_synergy:0.556,0.52,0.006 | our_synergy:0.500,-0.12,0.003","our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.006,-1.93,0.041 | opp_synergy:0.556,0.52,0.006",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,2,0.4172932330827067,-0.5300620576148292,-0.004635922755899296,2
1f1a3988-b4ad-41dc-8254-c28ef77a9fe7,blue,Renekton,top,top,top,false,1,1,115,0,-0.0503,0.026,Ornn,false,88,88,false,"opp_meta_sum:0.025,-0.25,-0.026 | our_meta_sum:0.046,0.53,-0.011 | counter_against:0.542,0.39,-0.007","our_synergy:0.125,-2.87,0.062 | opp_meta_sum:0.025,-0.25,-0.026 | counter_against:0.542,0.39,-0.007",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,1,0.4,-0.6421207467454623,-0.005615988051035813,1
9686d038-8c5e-42aa-9082-918af14799a8,red,Vi,jungle,jungle,jungle,false,1,1,150,0,-0.0849,0.0149,Gangplank,false,148,148,false,"opp_meta_sum:0.022,-0.42,-0.044 | counter_for:0.000,-3.23,-0.028 | our_synergy:0.556,0.30,-0.006","opp_meta_sum:0.022,-0.42,-0.044 | our_synergy:0.250,-1.96,0.042 | our_meta_sum:0.024,-0.82,0.017",1,1,0,0,-3.2340869475062046,-0.028285324442889268,1,0.5,0.0058708034447231975,0.000051346046927549086,0
e853b4be-acdf-4bd3-843b-1adf0d3885aa,red,Ashe,bot,bot,bot,false,1,1,138,0,0.0914,0.1944,Mordekaiser,false,126,126,false,"opp_meta_sum:0.043,0.84,0.086 | our_meta_sum:0.027,-0.64,0.014 | our_synergy:0.600,0.62,-0.013","opp_meta_sum:0.043,0.84,0.086 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.010,-1.65,0.035",1,0.5,0.5,0.6,0.6538623536349086,0.005718680144890911,1,0.375,-0.8041186342930088,-0.007032821575526655,1
d030b73f-2e5d-4d91-b765-1cb710471248,blue,Varus,bot,bot,bot,false,1,1,114,0,-0.0534,0.0669,Xayah,false,109,109,false,"opp_meta_sum:0.024,-0.30,-0.031 | our_synergy:0.643,0.93,-0.020 | our_meta_sum:0.050,0.76,-0.016","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.024,-0.30,-0.031 | our_meta_sum:0.024,-0.82,0.017",1,1,0,0.75,1.625849678920187,0.014219681291835956,1,0.5,0.0058708034447231975,0.000051346046927549086,0
b72382b3-3cc4-4546-bdcf-672e624106e7,red,Trundle,jungle,jungle,jungle,false,1,1,149,0,0.0582,0.0742,Milio,false,3,3,false,"our_synergy:0.143,-2.74,0.059 | opp_meta_sum:0.023,-0.33,-0.034 | our_meta_sum:0.018,-1.17,0.025","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.023,-0.33,-0.034 | our_meta_sum:0.016,-1.31,0.027",1,1,0,0.6666666666666666,1.0858567204283656,0.009496902876866485,1,0.5,0.0058708034447231975,0.000051346046927549086,0
2f4bfa9a-d8a6-4412-92d7-5a7839ff6e48,blue,Kalista,bot,bot,bot,false,1,1,149,0,-0.004,0.075,Nocturne,false,114,114,false,"counter_against:0.571,0.66,-0.013 | our_synergy:0.568,0.38,-0.008 | counter_for:0.625,0.82,0.007","our_synergy:0.182,-2.46,0.053 | counter_for:0.800,1.95,0.017 | counter_against:0.571,0.66,-0.013",1,1,0,0.625,0.8158602411824551,0.007135513669381753,2,0.8,1.94984545401528,0.01705334834081764,1
e3e3f6fb-2148-4b1d-966f-b87ae91b464b,blue,Lucian,bot,bot,bot,false,1,1,144,0,-0.0399,0.0835,Tahm Kench,false,140,140,false,"our_synergy:0.714,1.46,-0.031 | our_meta_sum:0.021,-1.02,0.021 | counter_against:0.600,0.93,-0.018","our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.011,-1.63,0.034 | counter_against:0.600,0.93,-0.018",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.46153846153846156,-0.24335671585919416,-0.002128397836904512,1
b9751cb8-5b16-4d9a-a2c0-cb0cccf13766,blue,Xayah,bot,bot,bot,false,1,1,137,0,-0.0185,0.0077,Draven,false,10,10,false,"opp_meta_sum:0.015,-0.80,-0.082 | our_synergy:0.333,-1.34,0.029 | opp_synergy:0.750,2.57,0.028","opp_meta_sum:0.015,-0.80,-0.082 | our_synergy:0.167,-2.57,0.055 | opp_synergy:0.750,2.57,0.028",1,1,0,0.6,0.6538623536349086,0.005718680144890911,1,0.5,0.0058708034447231975,0.000051346046927549086,0
af8cf870-945c-4d41-b49f-3d0ab69a86df,blue,Skarner,jungle,jungle,top,false,1,1,144,0,0.0097,0.1422,Mordekaiser,false,137,137,false,"our_synergy:0.667,1.11,-0.024 | opp_meta_sum:0.033,0.22,0.023 | our_meta_sum:0.024,-0.84,0.018","our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.014,-1.42,0.030 | opp_meta_sum:0.033,0.22,0.023",1,0.5,0.5,0.4,-0.6421207467454623,-0.005615988051035813,1,0.6666666666666666,1.0858567204283656,0.009496902876866485,1
0248f936-469a-4981-ab5f-30aa70db923d,blue,Jayce,top,top,top,false,1,1,144,0,0.0363,0.1136,Morgana,false,143,143,false,"opp_meta_sum:0.037,0.49,0.051 | our_synergy:0.714,1.46,-0.031 | our_meta_sum:0.015,-1.38,0.029","opp_meta_sum:0.037,0.49,0.051 | our_meta_sum:0.003,-2.09,0.044 | counter_for:1.000,3.25,0.028",1,0.5,0.5,0.5,0.0058708034447231975,0.000051346046927549086,2,1,3.2458285543956515,0.02838801653674437,1
4a117917-8214-4b4b-ba7f-21c9775f6a52,red,Nidalee,jungle,jungle,jungle,false,1,1,146,0,-0.0069,0.0591,Lulu,false,110,110,false,"opp_meta_sum:0.026,-0.15,-0.016 | our_meta_sum:0.026,-0.73,0.015 | our_synergy:0.600,0.62,-0.013","our_synergy:0.200,-2.32,0.050 | our_meta_sum:0.020,-1.04,0.022 | opp_meta_sum:0.026,-0.15,-0.016",1,1,0,0.6363636363636364,0.889495644613158,0.00777952890778668,1,0.5714285714285714,0.46872191072342695,0.004099441831187092,1
5de27d63-cf36-4328-a5ef-e99011b6a4b9,red,Azir,mid,mid,mid,false,1,1,145,0,-0.132,-0.0299,Annie,false,107,107,false,"opp_meta_sum:0.005,-1.39,-0.143 | counter_for:0.667,1.09,0.009 | our_meta_sum:0.036,-0.12,0.002","opp_meta_sum:0.005,-1.39,-0.143 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.012,-1.55,0.033",1,1,0,0.6666666666666666,1.0858567204283656,0.009496902876866485,1,0.5,0.0058708034447231975,0.000051346046927549086,0
8f0aa2b8-6a4c-4f34-bec0-c9c25eccadd5,blue,Ambessa,top,top,top,false,1,1,147,0,0.0801,0.1803,Nasus,false,114,114,false,"opp_meta_sum:0.042,0.77,0.079 | counter_against:0.547,0.44,-0.008 | our_meta_sum:0.032,-0.35,0.007","our_synergy:0.000,-3.79,0.081 | opp_meta_sum:0.042,0.77,0.079 | our_meta_sum:0.020,-1.06,0.022",1,1,0,0.3873626373626373,-0.7240097888024641,-0.006332189612866352,2,0.5,0.0058708034447231975,0.000051346046927549086,0
7216d0bf-dc7f-4a29-bb0b-de2bf81cba65,blue,Renata Glasc,support,support,support,false,1,1,85,0,0.191,0.2715,Blitzcrank,false,79,79,false,"opp_meta_sum:0.070,2.40,0.247 | counter_against:0.667,1.54,-0.030 | counter_for:0.250,-1.61,-0.014","opp_meta_sum:0.070,2.40,0.247 | counter_against:0.667,1.54,-0.030 | our_synergy:0.333,-1.34,0.029",1,1,0,0.25,-1.6141080720307408,-0.014116989197980859,1,1,3.2458285543956515,0.02838801653674437,1
1179b28b-6b7c-4064-ac07-6e119de64726,red,Ambessa,top,top,top,false,1,1,142,0,-0.1496,-0.0634,Lulu,false,104,104,false,"opp_meta_sum:0.003,-1.52,-0.156 | our_meta_sum:0.031,-0.41,0.009 | our_synergy:0.524,0.06,-0.001","opp_meta_sum:0.003,-1.52,-0.156 | our_synergy:0.000,-3.79,0.081 | our_meta_sum:0.028,-0.57,0.012",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
0de54601-d5c9-4ed6-b6fe-016dd6e2f9cc,red,Renekton,top,top,top,false,1,1,115,0,-0.1745,-0.0929,Ornn,false,94,94,false,"opp_meta_sum:0.004,-1.43,-0.147 | our_synergy:0.611,0.70,-0.015 | our_meta_sum:0.047,0.56,-0.012","opp_meta_sum:0.004,-1.43,-0.147 | our_synergy:0.125,-2.87,0.062 | counter_for:0.333,-1.07,-0.009",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.3333333333333333,-1.0741151135389195,-0.00939421078301139,1
843d215e-e433-4d1b-9e5a-6c0d785a76d6,red,Pantheon,jungle,jungle,jungle,false,1,1,146,0,-0.0944,-0.0458,Nocturne,false,100,100,false,"opp_meta_sum:0.008,-1.21,-0.124 | our_meta_sum:0.016,-1.32,0.028 | our_synergy:0.500,-0.12,0.003","opp_meta_sum:0.008,-1.21,-0.124 | our_synergy:0.222,-2.16,0.046 | our_meta_sum:0.012,-1.55,0.032",1,1,0,0.5,0.0058708034447231975,0.000051346046927549086,0,0.5,0.0058708034447231975,0.000051346046927549086,0
