gameId,side,actual,actualRole,usedRole,primaryRole,fallback,covBefore,covAfter,candidates,candRoleNull,actualScore,bestScore,bestPick,bestIsActual,rank1,rank2,mismatch,actualTop3,bestTop3,actualRoleCov,bestRoleCov,diffCov,actualCF_raw,actualCF_z,actualCF_wz,actualCF_count,bestCF_raw,bestCF_z,bestCF_wz,bestCF_count
0319b5ed-2fe7-41fe-b48f-721f82fb1cdd,blue,Tahm Kench,support,support,support,false,1,1,110,0,0.0559,0.1702,Orianna,false,24,24,false,"opp_meta_sum:0.078,0.60,0.042 | counter_for:0.455,-0.28,0.016 | our_meta_sum:0.085,0.55,-0.012","counter_for:0.200,-2.09,0.120 | opp_meta_sum:0.078,0.60,0.042 | our_synergy:0.574,0.62,0.028",1,0.5,0.5,0.45454545454545453,-0.2842515767474883,0.01631007122219413,1,0.2,-2.0864326019696553,0.11971741626841685,1
5472c547-c0bb-414a-af74-58afcf742dc3,red,K'Sante,top,top,top,false,1,1,73,0,0,0.1611,Nami,false,68,68,false,"counter_for:0.750,1.81,-0.104 | opp_meta_sum:0.100,1.48,0.103 | counter_against:0.167,-2.61,0.079","opp_meta_sum:0.100,1.48,0.103 | counter_against:0.167,-2.61,0.079 | opp_synergy:0.714,1.81,-0.068",1,1,0,0.75,1.8075656846710986,-0.10371631142074296,2,0.3333333333333333,-1.1424330173294726,0.0655516641013478,1
b297755f-3adb-4c1d-81e3-c2160c8fbf8a,red,Akali,mid,mid,mid,false,1,1,134,0,-0.1717,0.1359,Sivir,false,119,119,false,"counter_for:0.750,1.81,-0.104 | opp_meta_sum:0.037,-1.06,-0.074 | our_meta_sum:0.021,-2.05,0.045","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.037,-1.06,-0.074 | our_meta_sum:0.018,-2.18,0.048",1,0.5,0.5,0.75,1.8075656846710986,-0.10371631142074296,1,0,-3.502431978929929,0.2009660445190204,2
1c1433da-bf0e-438a-8834-3ab0c0a6eeb7,red,Yunara,bot,bot,bot,false,1,1,146,0,-0.0015,0.1999,Shyvana,false,43,43,false,"opp_meta_sum:0.037,-1.09,-0.076 | opp_synergy:0.346,-1.54,0.058 | our_meta_sum:0.045,-1.09,0.024","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.037,-1.09,-0.076 | opp_synergy:0.346,-1.54,0.058",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
a0ea3b15-e85e-4eb2-a943-ab5388340d30,red,Nautilus,support,support,support,false,1,1,128,0,0.0084,0.2325,Annie,false,89,89,false,"counter_for:0.357,-0.97,0.056 | opp_synergy:0.641,1.14,-0.043 | our_synergy:0.566,0.54,0.025","counter_for:0.000,-3.50,0.201 | our_synergy:0.683,1.68,0.077 | opp_synergy:0.641,1.14,-0.043",1,1,0,0.35714285714285715,-0.9738616629294398,0.05587920835722832,3,0,-3.502431978929929,0.2009660445190204,1
b68dddd1-cb5a-4f24-a8e7-41513fa2206c,red,Corki,bot,bot,mid,false,1,1,146,0,0.0758,0.3243,Vladimir,false,114,114,false,"our_synergy:0.614,1.01,0.047 | opp_meta_sum:0.051,-0.52,-0.036 | counter_for:0.412,-0.58,0.034","counter_for:0.000,-3.50,0.201 | our_synergy:0.736,2.21,0.101 | our_meta_sum:0.027,-1.82,0.040",1,0.5,0.5,0.4121794871794872,-0.5842024937201334,0.03352095488716754,3,0,-3.502431978929929,0.2009660445190204,1
1432363f-7c37-4a94-bab8-c09903f6320c,blue,Alistar,support,support,support,false,1,1,132,0,0.1994,0.3863,Draven,false,32,32,false,"opp_meta_sum:0.103,1.59,0.111 | opp_synergy:0.412,-0.93,0.035 | our_meta_sum:0.045,-1.08,0.024","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.103,1.59,0.111 | our_meta_sum:0.029,-1.71,0.037",1,0.5,0.5,0.5034722222222222,0.06214978598742725,-0.0035660925701725883,3,0,-3.502431978929929,0.2009660445190204,1
ce42c9b6-ce61-4871-bf9a-99fd2cb13b93,blue,Renekton,top,top,top,false,1,1,141,0,0.0092,0.1694,Volibear,false,27,27,false,"our_synergy:0.564,0.52,0.024 | counter_for:0.444,-0.36,0.020 | opp_meta_sum:0.058,-0.24,-0.017","counter_for:0.000,-3.50,0.201 | our_meta_sum:0.049,-0.92,0.020 | opp_meta_sum:0.058,-0.24,-0.017",1,0.5,0.5,0.4444444444444444,-0.35576669679598705,0.02041353729545694,4,0,-3.502431978929929,0.2009660445190204,1
be05ed1b-01d4-46f2-910d-21d16f55fb45,red,Renekton,top,top,top,false,1,1,131,0,-0.1836,0.0875,Nocturne,false,123,123,false,"opp_meta_sum:0.027,-1.47,-0.103 | counter_for:0.667,1.22,-0.070 | our_meta_sum:0.123,2.06,-0.045","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.027,-1.47,-0.103 | opp_synergy:0.417,-0.89,0.034",1,1,0,0.6666666666666666,1.217565944270984,-0.06986271631632479,1,0,-3.502431978929929,0.2009660445190204,1
8fd0f781-2f52-460a-8cb3-5e71344d51e7,red,Lucian,bot,bot,mid,false,1,1,141,0,-0.1533,0.042,Karthus,false,42,42,false,"counter_against:0.747,1.98,-0.060 | opp_meta_sum:0.046,-0.73,-0.051 | our_synergy:0.436,-0.74,-0.034","counter_for:0.000,-3.50,0.201 | counter_against:0.747,1.98,-0.060 | opp_meta_sum:0.046,-0.73,-0.051",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,1,0,-3.502431978929929,0.2009660445190204,1
bf32c302-d0f4-43ab-a8f2-8fa6b827fdea,blue,Miss Fortune,bot,bot,bot,false,1,1,140,0,-0.149,0.1495,Malphite,false,135,135,false,"counter_for:0.690,1.38,-0.079 | opp_meta_sum:0.042,-0.90,-0.063 | our_synergy:0.441,-0.70,-0.032","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.042,-0.90,-0.063 | our_synergy:0.451,-0.60,-0.027",1,1,0,0.68997668997669,1.382600836690597,-0.07933225340846976,3,0,-3.502431978929929,0.2009660445190204,1
67b9aed8-fa2f-4d36-8d06-c22a774aef63,blue,Ezreal,bot,bot,bot,false,1,1,109,0,-0.1466,0.0519,Jayce,false,80,80,false,"counter_against:1.000,3.98,-0.121 | opp_meta_sum:0.055,-0.34,-0.024 | our_meta_sum:0.052,-0.79,0.017","counter_for:0.000,-3.50,0.201 | counter_against:1.000,3.98,-0.121 | opp_meta_sum:0.055,-0.34,-0.024",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
97c76baf-f9fc-4077-ac07-9ff3df783b23,blue,Xayah,bot,bot,bot,false,1,1,141,0,0.0962,0.3515,Graves,false,104,104,false,"our_synergy:0.638,1.25,0.057 | our_meta_sum:0.027,-1.82,0.040 | counter_for:0.569,0.53,-0.030","counter_for:0.000,-3.50,0.201 | our_synergy:0.675,1.61,0.074 | our_meta_sum:0.018,-2.16,0.047",1,0.5,0.5,0.5691391941391941,0.5270717425939274,-0.03024284951829696,4,0,-3.502431978929929,0.2009660445190204,1
a1c5bcbd-db58-460f-8e57-4cd42654bec8,blue,Nautilus,support,support,support,false,1,1,127,0,-0.0349,0.1885,Lulu,false,112,112,false,"opp_meta_sum:0.042,-0.88,-0.061 | opp_synergy:0.444,-0.64,0.024 | counter_against:0.421,-0.60,0.018","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.042,-0.88,-0.061 | opp_synergy:0.444,-0.64,0.024",1,1,0,0.5238095238095238,0.20613781787078872,-0.011827981851607985,1,0,-3.502431978929929,0.2009660445190204,1
58962ff9-20fb-42ba-b962-ae7ab7280bec,blue,Ziggs,mid,mid,bot,false,1,1,140,0,0.0512,0.2038,Cho'Gath,false,32,32,false,"opp_meta_sum:0.085,0.88,0.061 | counter_for:0.596,0.72,-0.041 | our_meta_sum:0.034,-1.54,0.034","counter_for:0.000,-3.50,0.201 | our_synergy:0.359,-1.50,-0.069 | opp_meta_sum:0.085,0.88,0.061",1,0.5,0.5,0.5958333333333333,0.7160661649308872,-0.04108716047756937,4,0,-3.502431978929929,0.2009660445190204,1
5de27d63-cf36-4328-a5ef-e99011b6a4b9,red,Corki,bot,bot,mid,false,1,1,141,0,-0.052,0.1369,Draven,false,101,101,false,"opp_meta_sum:0.030,-1.37,-0.095 | counter_for:0.382,-0.80,0.046 | counter_against:0.320,-1.40,0.042","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.030,-1.37,-0.095 | counter_against:0.320,-1.40,0.042",1,1,0,0.38181818181818183,-0.7991604410966786,0.04585502694968632,2,0,-3.502431978929929,0.2009660445190204,1
d7c7d6cc-b364-46bc-a294-76eea9a4f6aa,red,Renekton,top,top,top,false,1,1,114,0,-0.0205,0.1687,Sivir,false,28,28,false,"our_synergy:0.379,-1.31,-0.060 | counter_for:0.367,-0.91,0.052 | counter_against:0.375,-0.96,0.029","counter_for:0.000,-3.50,0.201 | our_synergy:0.436,-0.74,-0.034 | counter_against:0.375,-0.96,0.029",1,1,0,0.3666666666666667,-0.9064331211694265,0.05201022605958053,3,0,-3.502431978929929,0.2009660445190204,1
ddb5c4a0-03e8-47af-bd4a-7bdf7c8706f7,red,Lillia,jungle,jungle,jungle,false,1,1,110,0,-0.1101,0.1158,Pyke,false,92,92,false,"opp_meta_sum:0.025,-1.57,-0.109 | our_synergy:0.431,-0.80,-0.037 | our_meta_sum:0.034,-1.53,0.033","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.025,-1.57,-0.109 | our_meta_sum:0.033,-1.57,0.034",1,1,0,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
540a5855-16e6-4f24-bb96-f05342a31346,blue,Varus,bot,bot,bot,false,1,1,116,0,-0.0091,0.2378,Caitlyn,false,87,87,false,"our_synergy:0.612,0.99,0.045 | opp_meta_sum:0.050,-0.53,-0.037 | opp_synergy:0.589,0.67,-0.025","counter_for:0.000,-3.50,0.201 | our_synergy:0.650,1.36,0.062 | opp_meta_sum:0.050,-0.53,-0.037",1,1,0,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
5e63a568-59ed-4ba6-846b-1be09ff95496,red,Leona,support,support,support,false,1,1,91,0,0.1814,0.2871,Aphelios,false,47,49,true,"opp_meta_sum:0.095,1.29,0.090 | our_synergy:0.708,1.94,0.089 | counter_against:0.653,1.23,-0.038","counter_for:0.083,-2.91,0.167 | opp_meta_sum:0.095,1.29,0.090 | our_synergy:0.600,0.87,0.040",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0.08333333333333333,-2.9124322385298154,0.16711244941460227,2
5ff61ce1-802d-47bc-ae87-d6071f7ce642,red,Varus,bot,bot,bot,false,1,1,138,0,-0.3358,0.0685,Elise,false,135,135,false,"counter_for:0.833,2.40,-0.138 | opp_meta_sum:0.037,-1.06,-0.074 | opp_synergy:0.686,1.55,-0.059","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.037,-1.06,-0.074 | opp_synergy:0.686,1.55,-0.059",1,1,0,0.8333333333333333,2.397565425071212,-0.13756990652516107,2,0,-3.502431978929929,0.2009660445190204,1
10d72340-91b4-472d-b1d5-87702211edcf,red,Wukong,jungle,jungle,jungle,false,1,1,103,0,0.1785,0.2894,Milio,false,60,61,true,"our_synergy:0.646,1.32,0.061 | counter_against:0.286,-1.67,0.051 | our_meta_sum:0.034,-1.53,0.034","counter_for:0.200,-2.09,0.120 | our_synergy:0.646,1.32,0.061 | counter_against:0.286,-1.67,0.051",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0.2,-2.0864326019696553,0.11971741626841685,1
21edbd9b-30e3-4b43-8fb6-b1af83fc3cb8,red,Ezreal,bot,bot,bot,false,1,1,142,0,0.0999,0.3179,Shen,false,95,95,false,"opp_meta_sum:0.018,-1.86,-0.130 | our_synergy:0.676,1.62,0.074 | counter_against:0.214,-2.23,0.068","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.018,-1.86,-0.130 | our_synergy:0.788,2.73,0.125",1,0.5,0.5,0.3557692307692308,-0.9835869333755954,0.05643723465015829,2,0,-3.502431978929929,0.2009660445190204,1
981581ed-63c5-49e0-beda-906cc7db2276,blue,Tahm Kench,support,support,support,false,1,1,88,0,0.218,0.3823,Kai'Sa,false,11,11,false,"counter_for:0.333,-1.14,0.066 | our_synergy:0.656,1.42,0.065 | opp_meta_sum:0.085,0.88,0.061","counter_for:0.000,-3.50,0.201 | our_synergy:0.708,1.94,0.089 | opp_meta_sum:0.085,0.88,0.061",1,0.5,0.5,0.3333333333333333,-1.1424330173294726,0.0655516641013478,1,0,-3.502431978929929,0.2009660445190204,1
012fdbcc-bdbb-4148-bd4f-2ab4b30528a1,blue,Kai'Sa,bot,bot,bot,false,1,1,130,0,-0.0084,0.2222,Pyke,false,94,94,false,"counter_against:0.644,1.17,-0.035 | opp_synergy:0.438,-0.70,0.026 | opp_meta_sum:0.072,0.32,0.022","counter_for:0.000,-3.50,0.201 | counter_against:0.644,1.17,-0.035 | opp_synergy:0.438,-0.70,0.026",1,1,0,0.4553030303030303,-0.27888794274385065,0.016002311266699407,4,0,-3.502431978929929,0.2009660445190204,1
48eec4cb-1f25-4f00-92ec-9257afb782b2,red,Udyr,top,top,top,false,1,1,89,0,-0.0985,0.1519,Yone,false,81,81,false,"counter_for:0.600,0.75,-0.043 | our_meta_sum:0.117,1.85,-0.040 | opp_synergy:0.619,0.94,-0.036","counter_for:0.000,-3.50,0.201 | opp_synergy:0.619,0.94,-0.036 | our_meta_sum:0.103,1.27,-0.028",1,0.5,0.5,0.6,0.7455661519508928,-0.04277984023279028,1,0,-3.502431978929929,0.2009660445190204,1
483cfd31-e313-4fde-8e90-5aca0257562a,blue,Lillia,jungle,jungle,jungle,false,1,1,141,0,-0.0657,0.2088,Seraphine,false,122,122,false,"counter_for:0.683,1.33,-0.076 | opp_meta_sum:0.045,-0.76,-0.053 | counter_against:0.411,-0.68,0.021","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.045,-0.76,-0.053 | our_meta_sum:0.047,-1.01,0.022",1,0.5,0.5,0.6825396825396824,1.3299468472043388,-0.07631102014573775,3,0,-3.502431978929929,0.2009660445190204,1
d835976d-3ea5-42d0-b435-e25d3b8afd1e,red,Alistar,support,support,support,false,1,1,142,0,-0.0434,0.1326,Skarner,false,112,112,false,"opp_meta_sum:0.049,-0.59,-0.041 | counter_for:0.555,0.43,-0.025 | our_synergy:0.552,0.40,0.018","counter_for:0.125,-2.62,0.150 | opp_meta_sum:0.049,-0.59,-0.041 | counter_against:0.425,-0.57,0.017",1,0.5,0.5,0.5551506972559604,0.42803322823757933,-0.024560118603044065,3,0.125,-2.617432368329758,0.15018565186239316,1
3857a4ac-143f-46bc-b50d-c8cc507c8527,blue,Rakan,support,support,support,false,1,1,141,0,0.0382,0.2175,Draven,false,94,94,false,"counter_against:0.431,-0.52,0.016 | opp_meta_sum:0.060,-0.15,-0.011 | our_synergy:0.535,0.23,0.011","counter_for:0.000,-3.50,0.201 | our_meta_sum:0.046,-1.03,0.023 | our_synergy:0.472,-0.38,-0.018",1,0.5,0.5,0.47027972027972026,-0.17285302436424999,0.0099181336849963,4,0,-3.502431978929929,0.2009660445190204,1
47faeba3-a8f2-42a1-879b-fb36aa6a3239,red,Diana,jungle,jungle,jungle,false,1,1,137,0,-0.0954,0.0338,Rumble,false,19,19,false,"opp_meta_sum:0.021,-1.73,-0.121 | our_synergy:0.598,0.85,0.039 | counter_against:0.633,1.08,-0.033","opp_meta_sum:0.021,-1.73,-0.121 | counter_for:0.250,-1.73,0.099 | our_synergy:0.687,1.73,0.079",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0.25,-1.7324327577295866,0.09940525920576596,1
55a7a6e9-b591-4603-8244-60bd2ff10e6b,blue,Rakan,support,support,support,false,1,1,139,0,0.0632,0.237,Xerath,false,30,30,false,"counter_for:0.395,-0.70,0.040 | opp_meta_sum:0.071,0.29,0.020 | opp_synergy:0.573,0.53,-0.020","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.071,0.29,0.020 | opp_synergy:0.573,0.53,-0.020",1,0.5,0.5,0.3952380952380952,-0.7041474958893877,0.04040327916663718,2,0,-3.502431978929929,0.2009660445190204,1
aa5332f9-df0d-4bef-87ca-4a05cc93d7ff,blue,Xayah,bot,bot,bot,false,1,1,99,0,0.0347,0.2226,Aphelios,false,90,90,false,"opp_synergy:0.368,-1.34,0.051 | opp_meta_sum:0.081,0.72,0.050 | our_synergy:0.422,-0.88,-0.041","counter_for:0.000,-3.50,0.201 | our_synergy:0.393,-1.16,-0.053 | opp_synergy:0.368,-1.34,0.051",1,1,0,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
49758c22-8fcd-4508-bafa-dd0560426892,blue,Gangplank,top,top,top,false,1,1,130,0,-0.1901,0.2417,Lillia,false,129,129,false,"counter_for:1.000,3.58,-0.205 | opp_meta_sum:0.050,-0.57,-0.039 | our_meta_sum:0.041,-1.24,0.027","counter_for:0.000,-3.50,0.201 | our_synergy:0.612,0.99,0.046 | opp_meta_sum:0.050,-0.57,-0.039",1,0.5,0.5,1,3.5775649058714416,-0.20527709673399744,1,0,-3.502431978929929,0.2009660445190204,1
f2814491-09f8-4f2a-bbfe-3bf67bdb7d31,red,Rell,support,support,support,false,1,1,141,0,-0.0301,0.192,Viktor,false,122,122,false,"opp_meta_sum:0.053,-0.43,-0.030 | opp_synergy:0.461,-0.49,0.019 | our_meta_sum:0.083,0.45,-0.010","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.053,-0.43,-0.030 | our_synergy:0.468,-0.43,-0.020",1,0.5,0.5,0.512912912912913,0.1289898466678911,-0.007401308411956923,3,0,-3.502431978929929,0.2009660445190204,1
6f1cc3dd-3a0d-44c2-8605-3c344d49fa60,red,Volibear,top,top,jungle,false,1,1,138,0,-0.0381,0.3024,Malphite,false,102,103,true,"our_synergy:0.424,-0.86,-0.040 | opp_meta_sum:0.055,-0.37,-0.026 | our_meta_sum:0.054,-0.73,0.016","counter_for:0.000,-3.50,0.201 | our_synergy:0.724,2.09,0.096 | opp_meta_sum:0.055,-0.37,-0.026",1,1,0,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
fb3f4da7-1b23-4c07-99ec-215fff3d9d9b,red,Zyra,jungle,jungle,jungle,false,1,1,119,0,0.0151,0.0935,Lillia,false,13,13,false,"opp_meta_sum:0.044,-0.80,-0.056 | our_synergy:0.627,1.14,0.052 | our_meta_sum:0.052,-0.79,0.017","counter_for:0.200,-2.09,0.120 | opp_meta_sum:0.044,-0.80,-0.056 | our_meta_sum:0.050,-0.88,0.019",1,1,0,0.5238095238095238,0.20613781787078872,-0.011827981851607985,2,0.2,-2.0864326019696553,0.11971741626841685,1
21f6ea8a-fc14-4a48-959f-d226f5dc2c4c,red,Alistar,support,support,support,false,1,1,145,0,0.058,0.2995,LeBlanc,false,112,112,false,"our_synergy:0.616,1.03,0.047 | opp_meta_sum:0.059,-0.17,-0.012 | our_meta_sum:0.059,-0.52,0.011","counter_for:0.000,-3.50,0.201 | our_synergy:0.672,1.58,0.073 | our_meta_sum:0.038,-1.35,0.030",1,1,0,0.4874236046369278,-0.051474376521825675,0.0029535482504458354,3,0,-3.502431978929929,0.2009660445190204,1
0ce69c3c-338c-4fc2-8c97-c74e53d34d89,blue,Xayah,bot,bot,bot,false,1,1,117,0,-0.0882,0.1305,Aurelion Sol,false,84,84,false,"our_synergy:0.438,-0.72,-0.033 | counter_against:0.630,1.05,-0.032 | our_meta_sum:0.091,0.80,-0.017","counter_for:0.000,-3.50,0.201 | counter_against:0.630,1.05,-0.032 | our_synergy:0.463,-0.48,-0.022",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
464384b6-f271-409e-b4bf-dbb88296c57b,blue,Azir,mid,mid,mid,false,1,1,83,0,0.084,0.3686,Viego,false,78,78,false,"opp_meta_sum:0.117,2.17,0.152 | our_meta_sum:0.111,1.59,-0.035 | opp_synergy:0.589,0.67,-0.025","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.117,2.17,0.152 | our_synergy:0.600,0.87,0.040",1,0.5,0.5,0.55,0.39156630771082473,-0.02246768317013941,2,0,-3.502431978929929,0.2009660445190204,1
38599476-fbe1-4847-8ca6-c46c8051eef0,red,Ashe,bot,bot,bot,false,1,1,134,0,-0.1488,0.0915,Jarvan IV,false,110,110,false,"opp_meta_sum:0.015,-1.96,-0.137 | our_synergy:0.384,-1.26,-0.058 | opp_synergy:0.429,-0.79,0.030","opp_meta_sum:0.015,-1.96,-0.137 | counter_for:0.167,-2.32,0.133 | our_meta_sum:0.034,-1.55,0.034",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,0,0.16666666666666666,-2.3224324981297007,0.13325885431018408,1
05b28cfa-85e5-4cd0-adec-ecfc570d8ca1,blue,Ezreal,bot,bot,bot,false,1,1,137,0,0.0118,0.1891,Neeko,false,23,23,false,"counter_for:0.372,-0.87,0.050 | counter_against:0.695,1.57,-0.048 | our_synergy:0.450,-0.61,-0.028","counter_for:0.000,-3.50,0.201 | counter_against:0.695,1.57,-0.048 | our_meta_sum:0.040,-1.27,0.028",1,1,0,0.3723147562489751,-0.8664446645216041,0.04971572840558512,3,0,-3.502431978929929,0.2009660445190204,1
5e318ca2-aca1-4da9-8d23-ccd400c16129,red,Kindred,jungle,jungle,jungle,false,1,1,110,0,0.0315,0.2576,Rek'Sai,false,60,63,true,"counter_against:0.319,-1.40,0.043 | our_synergy:0.552,0.39,0.018 | opp_synergy:0.556,0.37,-0.014","counter_for:0.000,-3.50,0.201 | our_synergy:0.614,1.01,0.046 | counter_against:0.319,-1.40,0.043",1,1,0,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,1
8a41e39a-9882-4dec-8c0d-0704fbfa0d2d,red,Jayce,top,top,top,false,1,1,103,0,-0.1552,0.1219,Sivir,false,98,98,false,"our_synergy:0.250,-2.57,-0.118 | counter_for:0.667,1.22,-0.070 | our_meta_sum:0.039,-1.33,0.029","counter_for:0.000,-3.50,0.201 | our_synergy:0.250,-2.57,-0.118 | our_meta_sum:0.032,-1.61,0.035",1,0.5,0.5,0.6666666666666666,1.217565944270984,-0.06986271631632479,2,0,-3.502431978929929,0.2009660445190204,2
c908cd70-a938-4d95-9ad1-f320a0c01f2d,red,Amumu,jungle,jungle,jungle,false,1,1,129,0,-0.1116,0.0796,Jayce,false,92,92,false,"our_synergy:0.391,-1.19,-0.054 | opp_meta_sum:0.049,-0.59,-0.041 | our_meta_sum:0.084,0.50,-0.011","counter_for:0.000,-3.50,0.201 | our_synergy:0.376,-1.33,-0.061 | opp_meta_sum:0.049,-0.59,-0.041",1,1,0,0.5,0.03756646347075591,-0.0021555261074885034,0,0,-3.502431978929929,0.2009660445190204,2
ab66fda0-4e9e-498e-977f-f676f1ab6629,blue,Xayah,bot,bot,bot,false,1,1,137,0,-0.0337,0.1601,Karma,false,90,90,false,"our_synergy:0.474,-0.37,-0.017 | opp_synergy:0.545,0.27,-0.010 | our_meta_sum:0.063,-0.37,0.008","counter_for:0.000,-3.50,0.201 | our_synergy:0.450,-0.61,-0.028 | opp_synergy:0.545,0.27,-0.010",1,0.5,0.5,0.5,0.03756646347075591,-0.0021555261074885034,2,0,-3.502431978929929,0.2009660445190204,1
97d52283-46ec-416a-9ad7-b88228a35c08,blue,Zeri,bot,bot,bot,false,1,1,111,0,0.0193,0.5478,Aphelios,false,111,111,false,"counter_for:1.000,3.58,-0.205 | opp_synergy:0.143,-3.38,0.128 | our_synergy:0.662,1.48,0.068","counter_for:0.000,-3.50,0.201 | our_synergy:0.917,3.99,0.183 | opp_synergy:0.143,-3.38,0.128",1,1,0,1,3.5775649058714416,-0.20527709673399744,1,0,-3.502431978929929,0.2009660445190204,1
327f08b1-c32b-4f46-bdac-a640d8d38402,red,Rakan,support,support,support,false,1,1,141,0,0.0479,0.3091,LeBlanc,false,95,95,false,"our_synergy:0.688,1.74,0.080 | opp_meta_sum:0.040,-0.97,-0.068 | counter_against:0.350,-1.16,0.035","counter_for:0.000,-3.50,0.201 | our_synergy:0.792,2.76,0.127 | opp_meta_sum:0.040,-0.97,-0.068",1,1,0,0.48989898989898983,-0.03394865657774324,0.0019479399657743295,3,0,-3.502431978929929,0.2009660445190204,1
d1d0b450-fa47-4738-9c05-710af8ee7a48,blue,Viego,jungle,jungle,jungle,false,1,1,134,0,-0.0971,0.1521,Pyke,false,120,120,false,"counter_for:0.578,0.59,-0.034 | opp_meta_sum:0.052,-0.46,-0.032 | counter_against:0.593,0.76,-0.023","counter_for:0.000,-3.50,0.201 | opp_meta_sum:0.052,-0.46,-0.032 | counter_against:0.593,0.76,-0.023",1,0.5,0.5,0.5777777777777777,0.5882328878441955,-0.03375221487161209,3,0,-3.502431978929929,0.2009660445190204,1
