game_id,player_id,player_name,hero_id,hero_name,team_side,won,kills,deaths,damage_dealt,damage_taken,damage_percentage,damage_per_minute,damage_per_money,vision_score,vision_score_per_minute,kda_ratio,kill_participation,kills_and_assists,money_percentage,money_per_minute,total_money_earned,forward_percentage
0d444f54-8fe9-4c3f-9810-c62e8c50c5b0,21380,Eyla,9104bd4f-7d7d-3895-8151-d3210b34e3d2,Alistar,red,False,0,6,11691,21848,1.158335587386418,320.5941499085923,1.4075367204430531,126.80534362792967,3.4772946150254938,1.6666666666666667,58.82352941176471,10.0,12.37817054633245,227.76965265082265,8306,23.771937842778794
0d444f54-8fe9-4c3f-9810-c62e8c50c5b0,21900,Dhokla,a493c24b-17f8-34e5-ba90-0bdb40523099,Akali,red,False,4,4,176809,25667,17.51810425713841,4848.510054844607,12.713669375134824,23.56902503967285,0.6463169572122354,2.25,52.94117647058824,9.0,20.725164674674375,381.36197440585005,13907,16.58989945155393
0d444f54-8fe9-4c3f-9810-c62e8c50c5b0,25068,Boal,3d6dd0f6-f96f-3375-84f6-86ac9ff68538,Gwen,blue,True,3,3,250167,25714,24.42428887337626,6860.155393053016,18.24970819959148,42.55189895629883,1.1668710865529843,3.3333333333333335,45.45454545454545,10.0,19.775812571230723,375.9049360146252,13708,44.00818098720293
0d444f54-8fe9-4c3f-9810-c62e8c50c5b0,20362,Mireu,642972b0-ab79-3cac-812a-29cfbdb6526a,Ryze,blue,True,7,6,214553,34101,20.947225056260404,5883.53747714808,14.611345682375374,44.69718933105469,1.2256998902483003,2.5,68.18181818181817,15.0,21.183836576885902,402.6691042047532,14684,47.581901279707495
0d444f54-8fe9-4c3f-9810-c62e8c50c5b0,22338,Trymbi,e5a58f35-4cf1-302e-85fc-e99e161c38ab,Lulu,blue,True,3,1,24969,13568,2.437771843925585,684.7074954296161,2.3453879391320682,118.1186294555664,3.2390849028034663,20.0,90.9090909090909,20.0,15.358425782996957,291.9378427787934,10646,38.48619744058501
0d444f54-8fe9-4c3f-9810-c62e8c50c5b0,24106,Disamis,ab13269a-7517-3048-8d48-af87c8211b08,Trundle,blue,True,3,4,259229,52122,25.30902948972668,7108.656307129799,19.306546510761898,76.67965698242188,2.102732824015225,4.25,77.27272727272727,17.0,19.37042861058615,368.199268738574,13427,31.901508226691043
0d444f54-8fe9-4c3f-9810-c62e8c50c5b0,21209,Morttheus,2db51c3e-7bf3-3ea4-94bd-aac8567b0df9,Yunara,blue,True,6,3,275337,20708,26.881684736711076,7550.374771480804,16.338535485402325,49.61866760253906,1.3606581609471406,5.666666666666667,77.27272727272727,17.0,24.311496458300272,462.12065813528335,16852,37.47495429616088
2e568974-ac88-4b67-9a9b-08a1063450f7,25068,Boal,7552f226-fa3b-3053-b692-0dcdd9c79cf4,Rumble,red,False,0,3,113667,14595,16.908316040788094,4021.2073846132075,12.01299936588459,38.03450393676758,1.345549967014436,0.3333333333333333,25.0,1.0,20.504930111604725,334.738000239385,9462,15.739325111305162
2e568974-ac88-4b67-9a9b-08a1063450f7,20362,Mireu,aeab401d-5c3e-38d6-8bb5-fe87f6db1a6f,Galio,red,False,1,3,153285,22053,22.801615458419796,5422.7768301304295,15.264389563831905,23.67928504943848,0.8377041349130631,1.3333333333333333,100.0,4.0,21.761837685556397,355.25671088606043,10042,24.827993653350536
2e568974-ac88-4b67-9a9b-08a1063450f7,22338,Trymbi,1e6bddd1-a107-3db2-a589-5bec2044b11c,Poppy,red,False,0,5,18538,17224,2.757584547530327,655.8204447725342,3.1792145429600414,88.64136505126953,3.135873311747122,0.4,50.0,2.0,12.636255282262434,206.28379617373216,5831,17.447684658077502
2e568974-ac88-4b67-9a9b-08a1063450f7,24106,Disamis,bbd16ab8-92ed-3f82-8748-b23c20eca335,Jarvan IV,red,False,0,4,243978,30093,36.292478300644845,8631.231010611358,26.725599737101543,38.27608871459961,1.3540965327954306,0.75,75.0,3.0,19.783291797594536,322.9574301612075,9129,12.262464969313324
2e568974-ac88-4b67-9a9b-08a1063450f7,21209,Morttheus,16e85313-6510-315b-83f5-13f437b191c3,Kai'Sa,red,False,3,4,142787,14073,21.24000565261694,5051.388167425604,12.223867819535998,38.06785583496094,1.3467298600291722,1.0,100.0,4.0,25.313685122981905,413.23975700657957,11681,14.560501599928774
2e568974-ac88-4b67-9a9b-08a1063450f7,23604,Busio,9104bd4f-7d7d-3895-8151-d3210b34e3d2,Alistar,blue,True,0,2,10251,17801,1.3113827149754251,362.650522136328,1.3967843030385612,89.55388641357422,3.1681556596644325,8.5,89.47368421052632,17.0,12.562693644191103,259.6324438550884,7339,37.622353130547936
2e568974-ac88-4b67-9a9b-08a1063450f7,20697,Inspired,9530371e-3e7d-3e74-a17d-aa5ac56abf85,Wukong,blue,True,3,0,285436,26167,36.51505576350848,10097.89429680079,23.427117531188443,44.359710693359375,1.5693173587711666,11.0,57.89473684210527,11.0,20.85622828189459,431.03443192947225,12184,19.039653587560945
2e568974-ac88-4b67-9a9b-08a1063450f7,26927,Massu,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,blue,True,12,1,213407,13285,27.30058053407088,7549.718074094952,13.971913054864476,19.018278121948246,0.6728112858314734,17.0,89.47368421052632,17.0,26.14560331399031,540.3496317540018,15274,35.31741796790473
2e568974-ac88-4b67-9a9b-08a1063450f7,23969,Bwipo,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,blue,True,1,0,146701,18700,18.767062303151874,5189.854087203341,12.378786600286896,29.710466384887695,1.0510697636711874,10.0,52.63157894736842,10.0,20.286208254163885,419.2538618512948,11851,47.87687358528502
2e568974-ac88-4b67-9a9b-08a1063450f7,24908,Quad,b3007001-25a5-3a10-91bc-0bdb5dac0ae7,Annie,blue,True,3,1,125899,12592,16.105918684293343,4453.939916734129,10.695692804349672,28.523681640625,1.0090847761411617,18.0,94.73684210526315,18.0,20.149266505760114,416.42369486554645,11771,29.781670305593178
d71d68ee-34c1-4bab-9a23-c933553da0a0,25068,Boal,e8ec9716-e9de-339a-add1-8dcef41ebdf4,Aatrox,blue,False,2,2,137822,39265,20.341199407867453,4454.905324130441,13.546491055632004,31.375064849853516,1.014155529919391,1.5,60.0,3.0,21.15924547137242,328.8604632620562,10174,22.897564307832873
d71d68ee-34c1-4bab-9a23-c933553da0a0,20362,Mireu,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,blue,False,0,3,130323,17170,19.234419254048774,4212.510532111357,13.656397359320968,34.85484313964844,1.1266345450983966,1.3333333333333333,80.0,4.0,19.84693134787763,308.4642619333401,9543,21.013851746660432
